model,domain,task_type,trial_number,delta_rci,source_folder
claude_opus,medical,Type2_Closed,13,0.3601,medical_results
claude_opus,medical,Type2_Closed,14,0.3521,medical_results
claude_opus,medical,Type2_Closed,15,0.3558,medical_results
claude_opus,medical,Type2_Closed,16,0.3385,medical_results
claude_opus,medical,Type2_Closed,17,0.3668,medical_results
claude_opus,medical,Type2_Closed,18,0.3395,medical_results
claude_opus,medical,Type2_Closed,19,0.3333,medical_results
claude_opus,medical,Type2_Closed,20,0.3507,medical_results
claude_opus,medical,Type2_Closed,21,0.3551,medical_results
claude_opus,medical,Type2_Closed,22,0.3424,medical_results
claude_opus,medical,Type2_Closed,23,0.3591,medical_results
claude_opus,medical,Type2_Closed,24,0.3554,medical_results
claude_opus,medical,Type2_Closed,25,0.3415,medical_results
claude_opus,medical,Type2_Closed,26,0.3381,medical_results
claude_opus,medical,Type2_Closed,27,0.3312,medical_results
claude_opus,medical,Type2_Closed,28,0.354,medical_results
claude_opus,medical,Type2_Closed,29,0.34038396179676056,medical_results
claude_opus,medical,Type2_Closed,30,0.3547442714373271,medical_results
claude_opus,medical,Type2_Closed,31,0.3625,medical_results
claude_opus,medical,Type2_Closed,32,0.359,medical_results
claude_opus,medical,Type2_Closed,33,0.3269,medical_results
claude_opus,medical,Type2_Closed,34,0.3297902017831801,medical_results
claude_opus,medical,Type2_Closed,35,0.35710993011792513,medical_results
claude_opus,medical,Type2_Closed,36,0.3119,medical_results
claude_opus,medical,Type2_Closed,37,0.3118,medical_results
claude_opus,medical,Type2_Closed,38,0.3334,medical_results
claude_opus,medical,Type2_Closed,39,0.2942,medical_results
claude_opus,medical,Type2_Closed,40,0.3143,medical_results
claude_opus,medical,Type2_Closed,41,0.3125,medical_results
claude_opus,medical,Type2_Closed,42,0.3135,medical_results
claude_opus,medical,Type2_Closed,43,0.3237,medical_results
claude_opus,medical,Type2_Closed,44,0.3044,medical_results
claude_opus,medical,Type2_Closed,45,0.3351,medical_results
claude_opus,medical,Type2_Closed,46,0.3061,medical_results
claude_opus,medical,Type2_Closed,47,0.3203,medical_results
claude_opus,medical,Type2_Closed,48,0.33424964845180505,medical_results
claude_opus,medical,Type2_Closed,49,0.3345601260662078,medical_results
claude_opus,medical,Type2_Closed,50,0.3394994288682939,medical_results
gemini_flash,medical,Type2_Closed,1,-0.12199757337951711,medical_results
gemini_flash,medical,Type2_Closed,2,-0.10200599634447427,medical_results
gemini_flash,medical,Type2_Closed,3,-0.1488571954546033,medical_results
gemini_flash,medical,Type2_Closed,4,-0.14585255699522592,medical_results
gemini_flash,medical,Type2_Closed,5,-0.10793411267702713,medical_results
gemini_flash,medical,Type2_Closed,6,-0.11063579842116655,medical_results
gemini_flash,medical,Type2_Closed,7,-0.12052360569019382,medical_results
gemini_flash,medical,Type2_Closed,8,-0.10855997392225847,medical_results
gemini_flash,medical,Type2_Closed,9,-0.12686309574858412,medical_results
gemini_flash,medical,Type2_Closed,10,-0.16887884339766568,medical_results
gemini_flash,medical,Type2_Closed,11,-0.17524961428747676,medical_results
gemini_flash,medical,Type2_Closed,12,-0.11459176183855657,medical_results
gemini_flash,medical,Type2_Closed,13,-0.11969749719562373,medical_results
gemini_flash,medical,Type2_Closed,14,-0.1264019068600194,medical_results
gemini_flash,medical,Type2_Closed,15,-0.14595504053489106,medical_results
gemini_flash,medical,Type2_Closed,16,-0.15786998974381639,medical_results
gemini_flash,medical,Type2_Closed,17,-0.14102854497689998,medical_results
gemini_flash,medical,Type2_Closed,18,-0.13528381108750476,medical_results
gemini_flash,medical,Type2_Closed,19,-0.0829902503302411,medical_results
gemini_flash,medical,Type2_Closed,20,-0.11048485157514154,medical_results
gemini_flash,medical,Type2_Closed,21,-0.11497762139750867,medical_results
gemini_flash,medical,Type2_Closed,22,-0.15264176296781973,medical_results
gemini_flash,medical,Type2_Closed,23,-0.13891755223053182,medical_results
gemini_flash,medical,Type2_Closed,24,-0.12748797346009522,medical_results
gemini_flash,medical,Type2_Closed,25,-0.14457079884145563,medical_results
gemini_flash,medical,Type2_Closed,26,-0.12165632403781967,medical_results
gemini_flash,medical,Type2_Closed,27,-0.13060637448411494,medical_results
gemini_flash,medical,Type2_Closed,28,-0.16092225716486985,medical_results
gemini_flash,medical,Type2_Closed,29,-0.12954633945095317,medical_results
gemini_flash,medical,Type2_Closed,30,-0.1346290415417839,medical_results
gemini_flash,medical,Type2_Closed,31,-0.162686995885019,medical_results
gemini_flash,medical,Type2_Closed,32,-0.14936267302149686,medical_results
gemini_flash,medical,Type2_Closed,33,-0.08885625498461824,medical_results
gemini_flash,medical,Type2_Closed,34,-0.14393613760013058,medical_results
gemini_flash,medical,Type2_Closed,35,-0.17629064713889497,medical_results
gemini_flash,medical,Type2_Closed,36,-0.07714239946337209,medical_results
gemini_flash,medical,Type2_Closed,37,-0.12812117618828966,medical_results
gemini_flash,medical,Type2_Closed,38,-0.08976393338581767,medical_results
gemini_flash,medical,Type2_Closed,39,-0.13317326859794032,medical_results
gemini_flash,medical,Type2_Closed,40,-0.11199172704338167,medical_results
gemini_flash,medical,Type2_Closed,41,-0.14770414555367883,medical_results
gemini_flash,medical,Type2_Closed,42,-0.12388247699832045,medical_results
gemini_flash,medical,Type2_Closed,43,-0.1378537966514618,medical_results
gemini_flash,medical,Type2_Closed,44,-0.187494408712653,medical_results
gemini_flash,medical,Type2_Closed,45,-0.1676130596620603,medical_results
gemini_flash,medical,Type2_Closed,46,-0.15300700892811359,medical_results
gemini_flash,medical,Type2_Closed,47,-0.12809358217701883,medical_results
gemini_flash,medical,Type2_Closed,48,-0.09367370168653277,medical_results
gemini_flash,medical,Type2_Closed,49,-0.1555382556706344,medical_results
gemini_flash,medical,Type2_Closed,50,-0.17322791773846635,medical_results
gpt4o,medical,Type2_Closed,1,0.3193259780605635,medical_results
gpt4o,medical,Type2_Closed,2,0.2988750768204531,medical_results
gpt4o,medical,Type2_Closed,3,0.30375825713078186,medical_results
gpt4o,medical,Type2_Closed,4,0.29004315746327247,medical_results
gpt4o,medical,Type2_Closed,5,0.29612392435471224,medical_results
gpt4o,medical,Type2_Closed,6,0.31119176000356663,medical_results
gpt4o,medical,Type2_Closed,7,0.3186029943327108,medical_results
gpt4o,medical,Type2_Closed,8,0.29343945284684503,medical_results
gpt4o,medical,Type2_Closed,9,0.3061737811813753,medical_results
gpt4o,medical,Type2_Closed,10,0.30132340937852864,medical_results
gpt4o,medical,Type2_Closed,11,0.2963236888249715,medical_results
gpt4o,medical,Type2_Closed,12,0.29057309180498125,medical_results
gpt4o,medical,Type2_Closed,13,0.29387707461913415,medical_results
gpt4o,medical,Type2_Closed,14,0.2871371628095707,medical_results
gpt4o,medical,Type2_Closed,15,0.3020360425114631,medical_results
gpt4o,medical,Type2_Closed,16,0.31013075684507696,medical_results
gpt4o,medical,Type2_Closed,17,0.30331381435195615,medical_results
gpt4o,medical,Type2_Closed,18,0.29763056238492336,medical_results
gpt4o,medical,Type2_Closed,19,0.30348119772970683,medical_results
gpt4o,medical,Type2_Closed,20,0.2910205495854219,medical_results
gpt4o,medical,Type2_Closed,21,0.310697806129853,medical_results
gpt4o,medical,Type2_Closed,22,0.2957225248217583,medical_results
gpt4o,medical,Type2_Closed,23,0.2930725062886873,medical_results
gpt4o,medical,Type2_Closed,24,0.2954020857810975,medical_results
gpt4o,medical,Type2_Closed,25,0.30814056955277924,medical_results
gpt4o,medical,Type2_Closed,26,0.3041103025277456,medical_results
gpt4o,medical,Type2_Closed,27,0.27603006238738703,medical_results
gpt4o,medical,Type2_Closed,28,0.2903638519346714,medical_results
gpt4o,medical,Type2_Closed,29,0.2932400638858478,medical_results
gpt4o,medical,Type2_Closed,30,0.2793366290628909,medical_results
gpt4o,medical,Type2_Closed,31,0.303322271257639,medical_results
gpt4o,medical,Type2_Closed,32,0.30379394305249063,medical_results
gpt4o,medical,Type2_Closed,33,0.30195711777002243,medical_results
gpt4o,medical,Type2_Closed,34,0.2899532943964005,medical_results
gpt4o,medical,Type2_Closed,35,0.29178261384367954,medical_results
gpt4o,medical,Type2_Closed,36,0.30051043632750696,medical_results
gpt4o,medical,Type2_Closed,37,0.29741741108397657,medical_results
gpt4o,medical,Type2_Closed,38,0.30871353608866525,medical_results
gpt4o,medical,Type2_Closed,39,0.31647645086050036,medical_results
gpt4o,medical,Type2_Closed,40,0.30674497311313953,medical_results
gpt4o,medical,Type2_Closed,41,0.28814675882458696,medical_results
gpt4o,medical,Type2_Closed,42,0.31329818175484725,medical_results
gpt4o,medical,Type2_Closed,43,0.3027385694285235,medical_results
gpt4o,medical,Type2_Closed,44,0.2895710840821266,medical_results
gpt4o,medical,Type2_Closed,45,0.2935167506337166,medical_results
gpt4o,medical,Type2_Closed,46,0.3090589706785978,medical_results
gpt4o,medical,Type2_Closed,47,0.2951147831976414,medical_results
gpt4o,medical,Type2_Closed,48,0.30301804058253756,medical_results
gpt4o,medical,Type2_Closed,49,0.2789005741477012,medical_results
gpt4o,medical,Type2_Closed,50,0.3092781770974399,medical_results
gpt4o_mini,medical,Type2_Closed,1,-0.09486488784406033,medical_results
gpt4o_mini,medical,Type2_Closed,2,-0.10740219607921453,medical_results
gpt4o_mini,medical,Type2_Closed,3,-0.09305747457205438,medical_results
gpt4o_mini,medical,Type2_Closed,4,-0.09966819532730276,medical_results
gpt4o_mini,medical,Type2_Closed,5,-0.09807500176080997,medical_results
gpt4o_mini,medical,Type2_Closed,6,-0.08554952380706093,medical_results
gpt4o_mini,medical,Type2_Closed,7,-0.1073309249000235,medical_results
gpt4o_mini,medical,Type2_Closed,8,-0.10506072974633884,medical_results
gpt4o_mini,medical,Type2_Closed,9,-0.08046218410916872,medical_results
gpt4o_mini,medical,Type2_Closed,10,-0.06645303007679482,medical_results
gpt4o_mini,medical,Type2_Closed,11,-0.10366922465758843,medical_results
gpt4o_mini,medical,Type2_Closed,12,-0.08722252377734419,medical_results
gpt4o_mini,medical,Type2_Closed,13,-0.08970610995821038,medical_results
gpt4o_mini,medical,Type2_Closed,14,-0.10280505196105905,medical_results
gpt4o_mini,medical,Type2_Closed,15,-0.10666834907893452,medical_results
gpt4o_mini,medical,Type2_Closed,16,-0.10547490006753202,medical_results
gpt4o_mini,medical,Type2_Closed,17,-0.10650126869287913,medical_results
gpt4o_mini,medical,Type2_Closed,18,-0.10185542666360325,medical_results
gpt4o_mini,medical,Type2_Closed,19,-0.09504137100748766,medical_results
gpt4o_mini,medical,Type2_Closed,20,-0.0931976495225505,medical_results
gpt4o_mini,medical,Type2_Closed,21,-0.10268660982566846,medical_results
gpt4o_mini,medical,Type2_Closed,22,-0.08894577652613256,medical_results
gpt4o_mini,medical,Type2_Closed,23,-0.11044286598635122,medical_results
gpt4o_mini,medical,Type2_Closed,24,-0.10707162554134753,medical_results
gpt4o_mini,medical,Type2_Closed,25,-0.09917645077125437,medical_results
gpt4o_mini,medical,Type2_Closed,26,-0.09147975329427993,medical_results
gpt4o_mini,medical,Type2_Closed,27,-0.11919197689601979,medical_results
gpt4o_mini,medical,Type2_Closed,28,-0.10800184450497952,medical_results
gpt4o_mini,medical,Type2_Closed,29,-0.10517867194686681,medical_results
gpt4o_mini,medical,Type2_Closed,30,-0.08866834440266558,medical_results
gpt4o_mini,medical,Type2_Closed,31,-0.10776963197924028,medical_results
gpt4o_mini,medical,Type2_Closed,32,-0.10457312530296958,medical_results
gpt4o_mini,medical,Type2_Closed,33,-0.08801289927836042,medical_results
gpt4o_mini,medical,Type2_Closed,34,-0.11569603963270603,medical_results
gpt4o_mini,medical,Type2_Closed,35,-0.0757232355771792,medical_results
gpt4o_mini,medical,Type2_Closed,36,0.32211041574676835,medical_results
gpt4o_mini,medical,Type2_Closed,37,0.32739593933026,medical_results
gpt4o_mini,medical,Type2_Closed,38,0.3333851084734003,medical_results
gpt4o_mini,medical,Type2_Closed,39,0.2941615403940281,medical_results
gpt4o_mini,medical,Type2_Closed,40,0.3143339522182941,medical_results
gpt4o_mini,medical,Type2_Closed,41,0.3125281099540491,medical_results
gpt4o_mini,medical,Type2_Closed,42,0.31348147988319386,medical_results
gpt4o_mini,medical,Type2_Closed,43,0.32366266461710147,medical_results
gpt4o_mini,medical,Type2_Closed,44,0.30436398039261514,medical_results
gpt4o_mini,medical,Type2_Closed,45,0.33509901467089853,medical_results
gpt4o_mini,medical,Type2_Closed,46,0.30610510408878333,medical_results
gpt4o_mini,medical,Type2_Closed,47,0.3203111546734968,medical_results
gpt4o_mini,medical,Type2_Closed,48,0.3296556884422899,medical_results
gpt4o_mini,medical,Type2_Closed,49,0.30493169700105993,medical_results
gpt4o_mini,medical,Type2_Closed,50,0.28550211389859514,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,1,0.327185698846976,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,2,0.3096961554760733,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,3,0.3215518573919931,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,4,0.3250920049846171,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,5,0.3153985371192297,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,6,0.3309617951512337,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,7,0.32826288267970094,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,8,0.3235921377937,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,9,0.3178102515637875,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,10,0.3498145833611489,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,11,0.32158362070719415,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,12,0.3149777094523113,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,13,0.31208053926626833,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,14,0.3238463420420886,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,15,0.31055620821813756,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,16,0.3201482417682806,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,17,0.30641644001007085,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,18,0.32556231915950784,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,19,0.3163069222122431,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,20,0.3064039453864099,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,21,0.30220090498526897,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,22,0.31647052243351925,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,23,0.33346676329771685,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,24,0.3232270327707132,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,25,0.31757388412952436,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,26,0.32944221024711917,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,27,0.2931838927169642,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,28,0.3075358810524147,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,29,0.2987375882764658,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,30,0.31579329768816644,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,31,0.3361477961142858,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,32,0.31063815553983043,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,33,0.33639603704214105,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,34,0.32311739921569826,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,35,0.3128824433932702,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,36,0.3315518684685229,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,37,0.32203130324681595,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,38,0.3081013678262632,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,39,0.32769329547882087,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,40,0.3120949527869623,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,41,0.3269497195879618,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,42,0.3196220696593325,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,43,0.3146528200556834,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,44,0.3195469708492359,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,45,0.32083145802219704,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,46,0.3145878208180267,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,47,0.32405554056167607,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,48,0.3109443778793016,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,49,0.3202861938625573,medical_results
gpt4o_mini_rerun,medical,Type2_Closed,50,0.3080103665590287,medical_results
gpt_5_2,medical,Type2_Closed,1,0.3574229480077824,medical_results
gpt_5_2,medical,Type2_Closed,2,0.3862357263298085,medical_results
gpt_5_2,medical,Type2_Closed,3,0.41097053494304403,medical_results
gpt_5_2,medical,Type2_Closed,4,0.35468601826578383,medical_results
gpt_5_2,medical,Type2_Closed,5,0.36166300897796944,medical_results
gpt_5_2,medical,Type2_Closed,6,0.3952726908028127,medical_results
gpt_5_2,medical,Type2_Closed,7,0.3562861100460091,medical_results
gpt_5_2,medical,Type2_Closed,8,0.40806919727474467,medical_results
gpt_5_2,medical,Type2_Closed,9,0.3231846711443117,medical_results
gpt_5_2,medical,Type2_Closed,10,0.3659410698960226,medical_results
gpt_5_2,medical,Type2_Closed,11,0.34560958036066347,medical_results
gpt_5_2,medical,Type2_Closed,12,0.3858058508485557,medical_results
gpt_5_2,medical,Type2_Closed,13,0.4083546586645146,medical_results
gpt_5_2,medical,Type2_Closed,14,0.37134437710046775,medical_results
gpt_5_2,medical,Type2_Closed,15,0.3718833794817329,medical_results
gpt_5_2,medical,Type2_Closed,16,0.40049237093577783,medical_results
gpt_5_2,medical,Type2_Closed,17,0.3503139242529868,medical_results
gpt_5_2,medical,Type2_Closed,18,0.38657326915611834,medical_results
gpt_5_2,medical,Type2_Closed,19,0.37792362390706946,medical_results
gpt_5_2,medical,Type2_Closed,20,0.37790783066302547,medical_results
gpt_5_2,medical,Type2_Closed,21,0.3556760956222813,medical_results
gpt_5_2,medical,Type2_Closed,22,0.3812059358072779,medical_results
gpt_5_2,medical,Type2_Closed,23,0.3798201194964348,medical_results
gpt_5_2,medical,Type2_Closed,24,0.39141045895715554,medical_results
gpt_5_2,medical,Type2_Closed,25,0.37530645324538137,medical_results
gpt_5_2,medical,Type2_Closed,26,0.39455579997350765,medical_results
gpt_5_2,medical,Type2_Closed,27,0.3792123761028052,medical_results
gpt_5_2,medical,Type2_Closed,28,0.3544119936414064,medical_results
gpt_5_2,medical,Type2_Closed,29,0.3987382117037973,medical_results
gpt_5_2,medical,Type2_Closed,30,0.3738637229427696,medical_results
gpt_5_2,medical,Type2_Closed,31,0.37776166709760817,medical_results
gpt_5_2,medical,Type2_Closed,32,0.40391756258904943,medical_results
gpt_5_2,medical,Type2_Closed,33,0.3378182003274559,medical_results
gpt_5_2,medical,Type2_Closed,34,0.3823507579043508,medical_results
gpt_5_2,medical,Type2_Closed,35,0.383833704609424,medical_results
gpt_5_2,medical,Type2_Closed,36,0.37508267673353346,medical_results
gpt_5_2,medical,Type2_Closed,37,0.40582173299044355,medical_results
gpt_5_2,medical,Type2_Closed,38,0.4107504208882651,medical_results
gpt_5_2,medical,Type2_Closed,39,0.3728590659797193,medical_results
gpt_5_2,medical,Type2_Closed,40,0.3613191639383635,medical_results
gpt_5_2,medical,Type2_Closed,41,0.3470880538225174,medical_results
gpt_5_2,medical,Type2_Closed,42,0.38240465043733507,medical_results
gpt_5_2,medical,Type2_Closed,43,0.35224268746872756,medical_results
gpt_5_2,medical,Type2_Closed,44,0.3913851907476783,medical_results
gpt_5_2,medical,Type2_Closed,45,0.3909436764816444,medical_results
gpt_5_2,medical,Type2_Closed,46,0.42147172700303304,medical_results
gpt_5_2,medical,Type2_Closed,47,0.37832428403198726,medical_results
gpt_5_2,medical,Type2_Closed,48,0.3914995354910692,medical_results
gpt_5_2,medical,Type2_Closed,49,0.4062923138340314,medical_results
gpt_5_2,medical,Type2_Closed,50,0.3787084746523761,medical_results
deepseek_v3_1,philosophy,Type1_Open,1,0.3029054254293442,open_model_results
deepseek_v3_1,philosophy,Type1_Open,2,0.31350668271382653,open_model_results
deepseek_v3_1,philosophy,Type1_Open,3,0.2897870024045308,open_model_results
deepseek_v3_1,philosophy,Type1_Open,4,0.3168721934159596,open_model_results
deepseek_v3_1,philosophy,Type1_Open,5,0.29698142707347874,open_model_results
deepseek_v3_1,philosophy,Type1_Open,6,0.3229240814844767,open_model_results
deepseek_v3_1,philosophy,Type1_Open,7,0.29264211853345234,open_model_results
deepseek_v3_1,philosophy,Type1_Open,8,0.28846668601036074,open_model_results
deepseek_v3_1,philosophy,Type1_Open,9,0.31600969930489853,open_model_results
deepseek_v3_1,philosophy,Type1_Open,10,0.3017624159653981,open_model_results
deepseek_v3_1,philosophy,Type1_Open,11,0.28553876678148904,open_model_results
deepseek_v3_1,philosophy,Type1_Open,12,0.30624744296073914,open_model_results
deepseek_v3_1,philosophy,Type1_Open,13,0.29579998751481373,open_model_results
deepseek_v3_1,philosophy,Type1_Open,14,0.31107869148254397,open_model_results
deepseek_v3_1,philosophy,Type1_Open,15,0.317292579015096,open_model_results
deepseek_v3_1,philosophy,Type1_Open,16,0.30137518246968586,open_model_results
deepseek_v3_1,philosophy,Type1_Open,17,0.303262343009313,open_model_results
deepseek_v3_1,philosophy,Type1_Open,18,0.2798884014288584,open_model_results
deepseek_v3_1,philosophy,Type1_Open,19,0.2949554413557053,open_model_results
deepseek_v3_1,philosophy,Type1_Open,20,0.2876088301340739,open_model_results
deepseek_v3_1,philosophy,Type1_Open,21,0.3215098838011424,open_model_results
deepseek_v3_1,philosophy,Type1_Open,22,0.3059937477111816,open_model_results
deepseek_v3_1,philosophy,Type1_Open,23,0.28279296755790706,open_model_results
deepseek_v3_1,philosophy,Type1_Open,24,0.3203716407219569,open_model_results
deepseek_v3_1,philosophy,Type1_Open,25,0.30463482340176895,open_model_results
deepseek_v3_1,philosophy,Type1_Open,26,0.2892226974169413,open_model_results
deepseek_v3_1,philosophy,Type1_Open,27,0.28432714740435283,open_model_results
deepseek_v3_1,philosophy,Type1_Open,28,0.29575593272844947,open_model_results
deepseek_v3_1,philosophy,Type1_Open,29,0.28926870624224343,open_model_results
deepseek_v3_1,philosophy,Type1_Open,30,0.2757588744163513,open_model_results
deepseek_v3_1,philosophy,Type1_Open,31,0.3046451201041539,open_model_results
deepseek_v3_1,philosophy,Type1_Open,32,0.3176117539405823,open_model_results
deepseek_v3_1,philosophy,Type1_Open,33,0.29209353427092233,open_model_results
deepseek_v3_1,philosophy,Type1_Open,34,0.29814446469148004,open_model_results
deepseek_v3_1,philosophy,Type1_Open,35,0.3019321183363597,open_model_results
deepseek_v3_1,philosophy,Type1_Open,36,0.31568443775177,open_model_results
deepseek_v3_1,philosophy,Type1_Open,37,0.29029794732729597,open_model_results
deepseek_v3_1,philosophy,Type1_Open,38,0.29678727289040885,open_model_results
deepseek_v3_1,philosophy,Type1_Open,39,0.3188456465800603,open_model_results
deepseek_v3_1,philosophy,Type1_Open,40,0.30921302437782283,open_model_results
deepseek_v3_1,philosophy,Type1_Open,41,0.32878957390785213,open_model_results
deepseek_v3_1,philosophy,Type1_Open,42,0.3104326506455739,open_model_results
deepseek_v3_1,philosophy,Type1_Open,43,0.3208983262379964,open_model_results
deepseek_v3_1,philosophy,Type1_Open,44,0.33205492595831554,open_model_results
deepseek_v3_1,philosophy,Type1_Open,45,0.3223305463790893,open_model_results
deepseek_v3_1,philosophy,Type1_Open,46,0.29707295000553136,open_model_results
deepseek_v3_1,philosophy,Type1_Open,47,0.31274777154127753,open_model_results
